x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity
0.7945011258125305,0.0,-0.0128804082050919,0.724062979221344,0.0,-3.0074650181257524e-14,0.0,156102.3125,0.0,62440.921875,300.4161682128906,1.195401451894437e-16,0.032841395586729,0.0,-4.1535961410772704e-14,0.0,1.847884777816944e-05,0.0024888964835554,7.644749959693344e-25,0.0001586631406098,-0.0425612479448318,0.102210409939289,0.0
0.7982515096664429,0.0,-0.0126413907855749,0.7240675091743469,0.0,-3.003223077125902e-14,0.0,156103.421875,0.0,62441.37109375,300.4164428710937,1.1937072536510304e-16,0.0341680496931076,0.0,-4.147711633786105e-14,0.0,1.8478862330084667e-05,0.0024822775740176,-1.8310691740153763e-25,0.0001581510150572,-0.042580273002386,0.1021120101213455,0.0
0.801953911781311,0.0,-0.0124055724591016,0.7240720987319946,0.0,-2.9972647085617365e-14,0.0,156104.5625,0.0,62441.82421875,300.416748046875,1.19133079683839e-16,0.0355057716369628,0.0,-4.1394561118689866e-14,0.0,1.847887506301049e-05,0.0024757212959229,-1.830215108825958e-25,0.0001576064823893,-0.04259779676795,0.1020143032073974,0.0
0.805608332157135,0.0,-0.0121730491518974,0.7240766286849976,0.0,-2.990816416140879e-14,0.0,156105.6875,0.0,62442.2734375,300.4170227050781,1.1887597871456773e-16,0.0368358418345451,0.0,-4.1305246576599584e-14,0.0,1.847888779593632e-05,0.0024694178719073,0.0,0.0001570471649756,-0.0426225289702415,0.101921223104,0.0
0.8092148303985596,0.0,-0.0119438022375106,0.7240810394287109,0.0,-2.98508742409883e-14,0.0,156106.78125,0.0,62442.7109375,300.41729736328125,1.1864749157704588e-16,0.0381292812526226,0.0,-4.122587281317827e-14,0.0,1.847890052886214e-05,0.0024632480926811,0.0,0.0001565085258334,-0.042649608105421,0.1018303707242012,0.0
0.8127734661102295,0.0,-0.0117177972570061,0.7240854501724243,0.0,-2.9785141096149576e-14,0.0,156107.875,0.0,62443.1484375,300.4175720214844,1.1838545399387888e-16,0.0394166111946105,0.0,-4.1134840488270964e-14,0.0,1.847891326178797e-05,0.0024570690002292,7.062284156524029e-25,0.0001559870288474,-0.0426723547279834,0.1017388254404068,0.0
0.8162842988967896,0.0,-0.0114949969574809,0.7240898013114929,0.0,-2.97101685159222e-14,0.0,156108.953125,0.0,62443.578125,300.4178161621094,1.180867028264043e-16,0.0406904108822345,0.0,-4.103105523530978e-14,0.0,1.847892599471379e-05,0.0024508743081241,8.792444462214831e-25,0.0001554815244162,-0.0426914133131504,0.1016464605927467,0.0
0.8197475075721741,0.0,-0.0112753687426447,0.7240940928459167,0.0,-2.962405914650433e-14,0.0,156110.015625,0.0,62444.0078125,300.4180908203125,1.1774369418743574e-16,0.0419571325182914,0.0,-4.0911891252158265e-14,0.0,1.8478938727639616e-05,0.0024446477182209,1.7195435937612064e-25,0.0001549902372062,-0.0427065826952457,0.1015529409050941,0.0
0.8231631517410278,0.0,-0.0110588772222399,0.7240984439849854,0.0,-2.95273550889822e-14,0.0,156111.078125,0.0,62444.43359375,300.4183654785156,1.1735858536401063e-16,0.043215375393629,0.0,-4.0778093927809975e-14,0.0,1.847895146056544e-05,0.0024383857380598,0.0,0.0001545122649986,-0.0427176877856254,0.1014581769704818,0.0
0.8265314698219299,0.0,-0.0108454897999763,0.7241026759147644,0.0,-2.9419842891053114e-14,0.0,156112.140625,0.0,62444.859375,300.41864013671875,1.169305293231818e-16,0.0444684997200965,0.0,-4.0629378659194643e-14,0.0,1.8478964193491265e-05,0.0024320806842297,1.6533543427681539e-25,0.0001540464581921,-0.0427246391773223,0.1013620123267173,0.0
0.8298526406288147,0.0,-0.0106351729482412,0.7241069674491882,0.0,-2.92996556921013e-14,0.0,156113.203125,0.0,62445.28125,300.4188842773437,1.1645210129177094e-16,0.045716293156147,0.0,-4.046316030175724e-14,0.0,1.847897692641709e-05,0.0024257272016257,3.288395772659668e-25,0.0001535917690489,-0.0427273400127887,0.1012643426656723,0.0
0.8331267237663269,0.0,-0.0104278940707445,0.7241112589836121,0.0,-2.9165529718969477e-14,0.0,156114.25,0.0,62445.703125,300.4191589355469,1.1591828524654352e-16,0.0469611622393131,0.0,-4.027769057949465e-14,0.0,1.847898784035351e-05,0.0024193169083446,1.6346028725320175e-25,0.0001531470479676,-0.0427257157862186,0.1011649742722511,0.0
0.8363540172576904,0.0,-0.010223620571196,0.7241154909133911,0.0,-2.901626218487253e-14,0.0,156115.296875,0.0,62446.12109375,300.4194030761719,1.1532429015739164e-16,0.0482029840350151,0.0,-4.0071319472225614e-14,0.0,1.8479000573279336e-05,0.0024128386285156,0.0,0.0001527109416201,-0.0427192486822605,0.1010636836290359,0.0
0.8395348191261292,0.0,-0.0100223217159509,0.7241197228431702,0.0,-2.8850081096884826e-14,0.0,156116.359375,0.0,62446.54296875,300.4196472167969,1.1466308829783103e-16,0.0494442768394947,0.0,-3.98415871962713e-14,0.0,1.847901330620516e-05,0.0024062795564532,0.0,0.0001522820093668,-0.0427075587213039,0.1009601950645446,0.0
0.8426691889762878,0.0,-0.0098239639773964,0.724124014377594,0.0,-2.86661936321677e-14,0.0,156117.40625,0.0,62446.9609375,300.419921875,1.1393152976408915e-16,0.0506844297051429,0.0,-3.958741293759102e-14,0.0,1.8479024220141586e-05,0.0023996264208108,0.0,0.0001518587814643,-0.0426901243627071,0.1008542105555534,0.0
0.8457575440406799,0.0,-0.0096285184845328,0.724128246307373,0.0,-2.8462980263726026e-14,0.0,156118.453125,0.0,62447.3828125,300.420166015625,1.131231559299431e-16,0.0519282929599285,0.0,-3.930654697667686e-14,0.0,1.8479036953067407e-05,0.002392885973677,1.5272636784942424e-25,0.0001514411414973,-0.0426671802997589,0.1007458791136741,0.0
0.8488000631332397,0.0,-0.0094359535723924,0.7241325378417969,0.0,-2.8242814377878005e-14,0.0,156119.5,0.0,62447.80078125,300.42041015625,1.122474165067108e-16,0.0531669184565544,0.0,-3.9002272413232383e-14,0.0,1.8479047867003828e-05,0.0023860472720116,7.649804585943548e-25,0.0001510211877757,-0.0426372066140174,0.1006349325180053,0.0
0.8517971038818359,0.0,-0.0092462543398141,0.7241368293762207,0.0,-2.8000473169470863e-14,0.0,156120.5625,0.0,62448.2265625,300.420654296875,1.112835591871844e-16,0.0544185973703861,0.0,-3.8667379302810556e-14,0.0,1.8479060599929653e-05,0.0023791876155883,7.6087202169615715e-25,0.0001505757390987,-0.0426035374402999,0.100522980093956,0.0
0.8547489047050476,0.0,-0.0090594608336687,0.7241411805152893,0.0,-2.774413050644561e-14,0.0,156121.625,0.0,62448.6484375,300.4208984375,1.1026405577349036e-16,0.055671039968729,0.0,-3.8313153512400597e-14,0.0,1.8479071513866074e-05,0.0023724492639303,7.422493823066046e-25,0.0001501152291893,-0.0425726771354675,0.1004130244255065,0.0
0.8576557636260986,0.0,-0.0088755497708916,0.7241454124450684,0.0,-2.7481045461160217e-14,0.0,156122.671875,0.0,62449.06640625,300.421142578125,1.0921778479517407e-16,0.056906621903181,0.0,-3.7949623912097996e-14,0.0,1.84790842467919e-05,0.0023657586425542,5.957966649990318e-25,0.0001496601908002,-0.0425411574542522,0.1003035604953765,0.0
0.8605180978775024,0.0,-0.0086944950744509,0.7241497039794922,0.0,-2.720180410943889e-14,0.0,156123.71875,0.0,62449.484375,300.42138671875,1.0810731136643387e-16,0.0581433549523353,0.0,-3.7563786852096506e-14,0.0,1.847909516072832e-05,0.0023590305354446,0.0,0.0001492067240178,-0.0425057262182235,0.1001927852630615,0.0
0.8633361458778381,0.0,-0.0085162706673145,0.7241539359092712,0.0,-2.690750590004717e-14,0.0,156124.75,0.0,62449.90234375,300.421630859375,1.0693702285323875e-16,0.0593753904104232,0.0,-3.71571636035694e-14,0.0,1.8479106074664745e-05,0.0023522707633674,-5.698610878028543e-25,0.0001487542467657,-0.0424665994942188,0.1000808030366897,0.0
0.8661103248596191,0.0,-0.0083408514037728,0.7241581678390503,0.0,-2.6597420690584534e-14,0.0,156125.796875,0.0,62450.3203125,300.421875,1.0570400757983252e-16,0.0606061555445194,0.0,-3.6728744503243544e-14,0.0,1.8479116988601163e-05,0.002345472574234,-5.706866800439747e-25,0.0001483016094425,-0.0424237661063671,0.0999674871563911,0.0
0.8688409328460693,0.0,-0.0081682102754712,0.7241624593734741,0.0,-2.6274048922311256e-14,0.0,156126.84375,0.0,62450.734375,300.422119140625,1.0441819833101068e-16,0.0618341863155365,0.0,-3.628198205741194e-14,0.0,1.8479129721526988e-05,0.0023386392276734,0.0,0.0001478484628023,-0.0423774868249893,0.099852904677391,0.0
0.8715283870697021,0.0,-0.0079983230680227,0.7241666913032532,0.0,-2.5939047391672184e-14,0.0,156127.875,0.0,62451.1484375,300.42236328125,1.03086192699339e-16,0.0630608052015304,0.0,-3.5819166643163986e-14,0.0,1.847914063546341e-05,0.0023317690938711,0.0,0.0001473942829761,-0.0423277802765369,0.0997370034456253,0.0
0.8741729855537415,0.0,-0.0078311627730727,0.7241709232330322,0.0,-2.5591719837584663e-14,0.0,156128.90625,0.0,62451.5625,300.4225769042969,1.0170522459284907e-16,0.0642856284976005,0.0,-3.533933603107157e-14,0.0,1.847915154939983e-05,0.0023248624056577,0.0,0.000146938720718,-0.0422747321426868,0.0996198058128357,0.0
0.8767752051353455,0.0,-0.0076667051762342,0.7241751551628113,0.0,-2.5232161127738788e-14,0.0,156129.953125,0.0,62451.9765625,300.4228210449219,1.0027565135356551e-16,0.0655091628432273,0.0,-3.4842618970142714e-14,0.0,1.847916246333625e-05,0.0023179170675575,6.553789224139706e-26,0.0001464813394704,-0.0422181747853755,0.0995012521743774,0.0
0.8793354034423828,0.0,-0.0075049237348139,0.7241794466972351,0.0,-2.4860393284991192e-14,0.0,156130.984375,0.0,62452.390625,300.42303466796875,9.879758547805167e-17,0.0667315572500228,0.0,-3.4329052729827065e-14,0.0,1.8479173377272676e-05,0.0023109316825866,1.0674076715952516e-27,0.0001460217317799,-0.0421585477888584,0.0993813127279281,0.0
0.8818539381027222,0.0,-0.0073457923717796,0.7241836786270142,0.0,-2.4475516760351888e-14,0.0,156132.015625,0.0,62452.8046875,300.4232788085937,9.726744692861638e-17,0.0679528415203094,0.0,-3.3797387089494486e-14,0.0,1.847918429120909e-05,0.0023039032239466,-1.2833891785379133e-25,0.0001455593883292,-0.0420951806008815,0.0992599204182624,0.0
0.8843312859535217,0.0,-0.0071892850100994,0.7241879105567932,0.0,-2.4078476842590013e-14,0.0,156133.046875,0.0,62453.21875,300.4234924316406,9.56889877965182e-17,0.0691736340522766,0.0,-3.3248936644279115e-14,0.0,1.8479193386156112e-05,0.0022968298289924,-6.37389380878713e-26,0.0001450939016649,-0.0420286133885383,0.0991370230913162,0.0
0.8867678642272949,0.0,-0.007035375572741,0.7241921424865723,0.0,-2.367135723275581e-14,0.0,156134.078125,0.0,62453.6328125,300.4237060546875,9.407048650532752e-17,0.0703934282064437,0.0,-3.2686567753674456e-14,0.0,1.8479204300092533e-05,0.0022897084709256,6.176746991513501e-26,0.0001446247042622,-0.0419582314789295,0.0990125685930252,0.0
0.8891639709472656,0.0,-0.0068840379826724,0.7241964340209961,0.0,-2.3252291070233536e-14,0.0,156135.109375,0.0,62454.04296875,300.4239501953125,9.240453151675592e-17,0.0716136246919632,0.0,-3.2107715601916234e-14,0.0,1.8479215214028955e-05,0.0022825426422059,6.18429971838341e-26,0.0001441514614271,-0.0418842993676662,0.0988866165280342,0.0
0.8915202021598816,0.0,-0.0067352466285228,0.7242006659507751,0.0,-2.2819347119903445e-14,0.0,156136.140625,0.0,62454.45703125,300.4241638183594,9.06834465947189e-17,0.0728326439857482,0.0,-3.150970017675933e-14,0.0,1.8479226127965376e-05,0.0022753318771719,0.0,0.0001436735474271,-0.0418060794472694,0.098759151995182,0.0
0.8938368558883667,0.0,-0.0065889754332602,0.724204957485199,0.0,-2.2371732558926913e-14,0.0,156137.171875,0.0,62454.87109375,300.42437744140625,8.890408183544382e-17,0.0740539580583572,0.0,-3.089144066416305e-14,0.0,1.84792370419018e-05,0.002268083859235,-4.7603816255942615e-25,0.0001431904238415,-0.0417250245809555,0.0986303389072418,0.0
0.8961144089698792,0.0,-0.0064451997168362,0.724209189414978,0.0,-2.191494293706572e-14,0.0,156138.203125,0.0,62455.28125,300.4245910644531,8.708828142454703e-17,0.0752707570791244,0.0,-3.026051631493942e-14,0.0,1.847924613684881e-05,0.0022607597056776,-4.199606046052064e-25,0.0001426980597898,-0.0416396260261535,0.0984993278980255,0.0
0.8983533382415771,0.0,-0.0063038966618478,0.7242134809494019,0.0,-2.1447028384475285e-14,0.0,156139.25,0.0,62455.6953125,300.4248046875,8.522828971660519e-17,0.0764977633953094,0.0,-2.961423356431618e-14,0.0,1.847925705078524e-05,0.0022533442825078,5.191893471130813e-25,0.0001421941851731,-0.0415515303611755,0.0983657836914062,0.0
0.9005540609359741,0.0,-0.0061650434508919,0.7242177724838257,0.0,-2.097560033921964e-14,0.0,156140.28125,0.0,62456.109375,300.4250183105469,8.335436166970306e-17,0.0777189061045646,0.0,-2.896311256149822e-14,0.0,1.847926614573225e-05,0.0022457439918071,5.177608186213392e-25,0.0001417028688592,-0.0414582528173923,0.0982276797294616,0.0
0.9027169942855836,0.0,-0.0060285576619207,0.7242220044136047,0.0,-2.049586967701501e-14,0.0,156141.3125,0.0,62456.5234375,300.4252319335937,8.1447465512307e-17,0.0789364054799079,0.0,-2.8300534591035705e-14,0.0,1.8479277059668675e-05,0.0022376980632543,9.744473665220546e-28,0.0001412193087162,-0.0413476303219795,0.0980792939662933,0.0
0.9048426151275636,0.0,-0.0058943959884345,0.7242264151573181,0.0,-1.999086185759842e-14,0.0,156142.359375,0.0,62456.94140625,300.4254455566406,7.944013639365723e-17,0.0801789760589599,0.0,-2.7603057169080413e-14,0.0,1.8479286154615693e-05,0.0022292479407042,-5.545201590828279e-26,0.000140704185469,-0.0412184409797191,0.0979214385151863,0.0
0.9069313406944276,0.0,-0.0057625574991106,0.7242308259010315,0.0,-1.946306207563711e-14,0.0,156143.421875,0.0,62457.3671875,300.4256591796875,7.734224754154513e-17,0.0814373865723609,0.0,-2.6874114167200515e-14,0.0,1.8479297068552117e-05,0.0022207624278962,0.0,0.0001401311455992,-0.0410806611180305,0.0977620854973793,0.0
0.9089837074279784,0.0,-0.0056330906227231,0.7242352366447449,0.0,-1.8920068216667956e-14,0.0,156144.484375,0.0,62457.79296875,300.4258728027344,7.518402082683099e-17,0.0826960802078247,0.0,-2.6124203711744287e-14,0.0,1.847930616349913e-05,0.0022126410622149,0.0,0.0001394361024722,-0.0409453473985195,0.0976099148392677,0.0
0.91100013256073,0.0,-0.0055061527527868,0.7242397665977478,0.0,-1.8369056343820085e-14,0.0,156145.5625,0.0,62458.2265625,300.42608642578125,7.299394434981109e-17,0.0839736461639404,0.0,-2.5363225923799235e-14,0.0,1.8479317077435556e-05,0.0022055890876799,5.191965701207447e-26,0.0001385332143399,-0.0408407896757125,0.0974804013967514,0.0
0.91298109292984,0.0,-0.0053820158354938,0.7242442965507507,0.0,-1.7849996247808544e-14,0.0,156146.640625,0.0,62458.65625,300.42626953125,7.093086325787523e-17,0.0852448418736457,0.0,-2.4646375164274342e-14,0.0,1.847932617238257e-05,0.0022003888152539,5.121903759467341e-26,0.0001375134161207,-0.0408059246838092,0.0973910316824913,0.0
0.9149270057678224,0.0,-0.0052607408724725,0.7242483496665955,0.0,-1.7420442123333366e-14,0.0,156147.625,0.0,62459.05078125,300.4264831542969,6.922352276889638e-17,0.0864032506942749,0.0,-2.4053133616808164e-14,0.0,1.847933526732959e-05,0.002196445595473,0.0,0.0001366478390991,-0.0408210083842277,0.0973292291164398,0.0
0.9168384075164796,0.0,-0.0051420382224023,0.724251925945282,0.0,-1.7057569820597834e-14,0.0,156148.5,0.0,62459.3984375,300.4266662597656,6.778123080051422e-17,0.0874316319823265,0.0,-2.3551984879499263e-14,0.0,1.847934436227661e-05,0.0021917638368904,0.0,0.0001360009046038,-0.04080406203866,0.0972510799765586,0.0
0.9187157154083252,0.0,-0.00502564990893,0.7242556810379028,0.0,-1.666068067470057e-14,0.0,156149.40625,0.0,62459.76171875,300.4268493652344,6.620375105026129e-17,0.088509976863861,0.0,-2.300386477713332e-14,0.0,1.8479353457223624e-05,0.0021858352702111,-4.84646311364811e-26,0.0001353674888378,-0.0407342538237571,0.0971450209617614,0.0
0.9205593466758728,0.0,-0.0049116038717329,0.724259614944458,0.0,-1.6247360783692467e-14,0.0,156150.34375,0.0,62460.13671875,300.4270324707031,6.456099020606568e-17,0.0896209180355072,0.0,-2.243306113243991e-14,0.0,1.847936255217064e-05,0.0021798044908791,-4.765229237486603e-26,0.0001347074285149,-0.0406631827354431,0.0970362499356269,0.0
0.9223697781562804,0.0,-0.004799835383892,0.7242633104324341,0.0,-1.5864442599227216e-14,0.0,156151.234375,0.0,62460.49609375,300.4272155761719,6.303907714064162e-17,0.0906784981489181,0.0,-2.1904246605007792e-14,0.0,1.8479369828128256e-05,0.0021737832576036,4.681695646897102e-26,0.0001340913586318,-0.0405948273837566,0.0969273224472999,0.0
0.9241474866867064,0.0,-0.0046902657486498,0.7242670655250549,0.0,-1.5483137165493537e-14,0.0,156152.140625,0.0,62460.85546875,300.4273986816406,6.152357637932606e-17,0.0917447134852409,0.0,-2.137766146829284e-14,0.0,1.8479378923075277e-05,0.0021674649324268,4.648121911660169e-26,0.0001334996486548,-0.0405150800943374,0.0968113914132118,0.0
0.9258929491043092,0.0,-0.0045828358270227,0.7242708206176758,0.0,-1.5106263408139892e-14,0.0,156153.046875,0.0,62461.21484375,300.4275817871094,6.002571772611504e-17,0.0928065925836563,0.0,-2.085720376791833e-14,0.0,1.847938801802229e-05,0.0021609365940093,0.0,0.0001329208753304,-0.0404280051589012,0.0966903716325759,0.0
0.9276065230369568,0.0,-0.004477497190237,0.7242745757102966,0.0,-1.473308440850217e-14,0.0,156153.9375,0.0,62461.578125,300.4277648925781,5.854254318313806e-17,0.0938720405101776,0.0,-2.0341850288083972e-14,0.0,1.8479395293979906e-05,0.0021542203612625,0.0,0.0001323458418482,-0.0403341986238956,0.096564695239067,0.0
0.9292888045310974,0.0,-0.0043742093257606,0.7242783308029175,0.0,-1.4362902211431834e-14,0.0,156154.84375,0.0,62461.9375,300.4279479980469,5.707129327587164e-17,0.0949385166168212,0.0,-1.9830640493427587e-14,0.0,1.8479404388926923e-05,0.0021473525557667,-3.397199166493243e-25,0.000131769280415,-0.0402343906462192,0.0964351594448089,0.0
0.9309400916099548,0.0,-0.0042729368433356,0.7242820858955383,0.0,-1.3995199279798112e-14,0.0,156155.75,0.0,62462.30078125,300.4281005859375,5.560991659639666e-17,0.0960072800517082,0.0,-1.9322857794075793e-14,0.0,1.847941348387394e-05,0.0021403327118605,-3.4000802344305302e-25,0.0001311848463956,-0.0401284657418727,0.0963017344474792,0.0
0.9325609803199768,0.0,-0.0041736499406397,0.724285900592804,0.0,-1.3630537196445032e-14,0.0,156156.65625,0.0,62462.6640625,300.42828369140625,5.416062998875475e-17,0.097081571817398,0.0,-1.8819278072208272e-14,0.0,1.8479420759831555e-05,0.0021331820171326,0.0,0.0001305876212427,-0.0400162488222122,0.0961648523807525,0.0
